2018-12-25 06:30:17,"b""@KevinSpacey really? no one in this fucking big intelligent world doesn't know the difference between being charged\xe2\x80\xa6 https://t.co/2jXWh5sCjb"""
2018-12-25 06:29:37,"b'RT @calamur: Between the #metoo accusations, and this, it should be the death knell of his career. https://t.co/FY9Z5Lwqm1'"
2018-12-25 06:29:09,b'Why we have to dedicate 365 days a year to women globally: https://t.co/tVnn7dMdmp\n#feminism #metoo'
2018-12-25 06:29:05,"b'What happened next: the #MeToo campaigners, a Blind Date update and other stories -'"
2018-12-25 06:28:56,"b""These men didn't lose their jobs on a whip, investigations showed the scale and seriousness of their sexual abuse w\xe2\x80\xa6 https://t.co/42TNsDRtLu"""
2018-12-25 06:27:54,b'@cody_k @jeffhuit @kpereau @DennisGoya @BravenakBlog @HappyProgressiv Look up the pictures of Biden being creepy wi\xe2\x80\xa6 https://t.co/8JrkFmIR7d'
2018-12-25 06:27:52,b'RT @morganlynnmusic: i can\xe2\x80\x99t believe it. my story is officially out for everyone to hear! i poured my heart into this song. i hope my story\xe2\x80\xa6'
2018-12-25 06:27:51,b'RT @1776Stonewall: https://t.co/GBbjBgxqVB  Actor William Shatner SLAMS #MeToo Movement Over \xe2\x80\x9cBaby It\xe2\x80\x99s Cold Outside\xe2\x80\x9d'
2018-12-25 06:27:48,b'Anyone hear about Harvey Weinstein anymore? Of course not. Leftist media protect their own. \n\nHe will get away with\xe2\x80\xa6 https://t.co/MiAWH2WwPL'
2018-12-25 06:27:27,b'RT @organicpoison23: Yamanashi University Environmental Dynamics Laboratory Student Bijay Shakya drug raped me.  He took advantage of me se\xe2\x80\xa6'
2018-12-25 06:27:20,"b""RT @MilliStanilli: @jonfavs Justin Trudeau's, I think. #TrudeauGrope #MeToo #KevinSpacey #TrudeauResign https://t.co/qALvwaq5Wj"""
2018-12-25 06:27:11,"b""@SkeltonSophie @harpersbazaarus I watched early and wasn't able to sleep till 4am. It was shocking bc I wasn't read\xe2\x80\xa6 https://t.co/JcrC2TEJhl"""
2018-12-25 06:27:00,"b""RT @RvnsNest: @TheTweetOfGod God, I'm surprised you haven't gotten swept up in the #MeToo movement. We need to hear Mary's side of the stor\xe2\x80\xa6"""
2018-12-25 06:26:38,b'RT @Advocat27001829: #BanMeTooMovement\nWhole #Metoo is bundle of lies. It is malacious and slanderous. https://t.co/Axwyx8mwFy'
2018-12-25 06:26:30,b'#MeToo thinks the same. Very overrated. https://t.co/HMlY71j4tw'
2018-12-25 06:26:15,b'The only thing that #MeToo has done is ruined some great shows.'
2018-12-25 06:25:58,b'And he just won re-election to the TN legislature. Outrageous. (h/t: @MotherJones) https://t.co/VSfN5QtO5x #MeToo'
2018-12-25 06:25:31,b'RT @AmanKayamHai_ET: #Genpact coverage\n\nOnly in ET: SSP Noida says he will probe if #MeToo allegations against Swaroop Raj were correct or\xe2\x80\xa6'
2018-12-25 06:24:54,b'RT @AmanKayamHai_ET: #Genpact coverage\n\nOnly in ET: SSP Noida says he will probe if #MeToo allegations against Swaroop Raj were correct or\xe2\x80\xa6'
